Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Coconut ,2005,Whole Year ,West Bengal,24884,323525800,1650.1,2984089.28,5225.64,11972.035
Coconut ,2006,Whole Year ,Andhra Pradesh,105043,1326398065,845.2,13415041.53,23109.46,11710.48222
Coconut ,2006,Whole Year ,Assam,18595,135725000,1774.9,2374767.45,4090.9,6233.948519
Coconut ,2006,Whole Year ,Karnataka,403671,1635839000,1146.3,51552823.41,88807.62,4164.715926
Coconut ,2006,Whole Year ,Kerala,872943,6054000000,3429.7,111483550.5,192047.46,6522.32
Coconut ,2006,Whole Year ,Tamil Nadu,374604,5429900000,927.9,47840676.84,82412.88,13584.69138
Coconut ,2006,Whole Year ,West Bengal,25068,359065200,1631.4,3201434.28,5514.96,13259.37833
Coconut ,2007,Whole Year ,Puducherry,2164,26615000,1434.5875,288677.6,346.24,10937.2025
Coconut ,2007,Whole Year ,Assam,18812,147079000,2154.1,2509520.8,3009.92,7202.371852
Coconut ,2007,Whole Year ,Karnataka,405328,2063855000,1323.3,54070755.2,64852.48,5079.793793
Coconut ,2007,Whole Year ,Kerala,818812,5641000000,3489.6,109229520.8,131009.92,6390.165714
Coconut ,2007,Whole Year ,Tamil Nadu,383366,5438500000,1067.2,51141024.4,61338.56,13190.09759
Coconut ,2007,Whole Year ,West Bengal,28644,355531900,2007.5,3821109.6,4583.04,12380.47722
Coconut ,2008,Whole Year ,Puducherry,2084,30721000,1434.5875,298095.36,187.56,12012.7625
Coconut ,2008,Whole Year ,Andhra Pradesh,106616,970056617,944.6,15250352.64,9595.44,9132.568235
Coconut ,2008,Whole Year ,Assam,19135,180161000,2109.9,2737070.4,1722.15,7716.895185
Coconut ,2008,Whole Year ,Karnataka,418581,2867660000,1164.1,59873826.24,37672.29,6801.366552
Coconut ,2008,Whole Year ,Kerala,787769,5802000000,2524.8,112682477.8,70899.21,6765.202857
Coconut ,2008,Whole Year ,Tamil Nadu,389429,5362000000,1201.9,55703924.16,35048.61,13834.07258
Coconut ,2008,Whole Year ,West Bengal,28757,357235500,1560.1,4113401.28,2588.13,12255.46667
Coconut ,2009,Whole Year ,Puducherry,2138,31097000,1434.5875,333143.16,363.46,11782.4725
Coconut ,2009,Whole Year ,Andhra Pradesh,104541,1149330226,711,16289578.62,17771.97,10004.87412
Coconut ,2009,Whole Year ,Assam,20368,185962000,1727.1,3173741.76,3462.56,8446.091481
Coconut ,2009,Whole Year ,Karnataka,429860,3056353000,1321,66980785.2,73076.2,7084.002414
Coconut ,2009,Whole Year ,Kerala,778618,5667000000,2821.5,121324256.8,132365.06,6728.865
Coconut ,2009,Whole Year ,Tamil Nadu,400466,5547100000,928.5,62400612.12,68079.22,14134.65935
Coconut ,2010,Whole Year ,Puducherry,2131,24464000,1434.5875,353980.41,511.44,11567.6575
Coconut ,2010,Whole Year ,Assam,19426,158565000,2578.5,3226852.86,4662.24,7185.195556
Coconut ,2010,Whole Year ,Andhra Pradesh,103945,1220268000,1297,17266303.95,24946.8,11116.99833
Coconut ,2010,Whole Year ,Karnataka,440741,4213360000,1317.7,73211487.51,105777.84,9678.503667
Coconut ,2010,Whole Year ,Kerala,770473.13,5286561000,3131.8,127983291.6,184913.5512,6501.544286
Coconut ,2011,Whole Year ,Puducherry,2095,17313000,1434.5875,350954.4,691.35,9838.6475
Coconut ,2011,Whole Year ,Assam,20710,175613000,1743.4,3469339.2,6834.3,7299.402593
Coconut ,2011,Whole Year ,Andhra Pradesh,103967,1430853709,861.9,17416551.84,34309.11,12604.71833
Coconut ,2011,Whole Year ,Karnataka,443753,4411600000,1178.986364,74337502.56,146438.49,9984.488333
Coconut ,2011,Whole Year ,Kerala,820866.94,5940564000,3035.1,137511629.8,270886.0902,6884.550714
Coconut ,2011,Whole Year ,Tamil Nadu,419400,6200900000,926.5,70257888,138402,13248.16226
Coconut ,2012,Whole Year ,Andhra Pradesh,99825,1670659000,968.7,15053610,30945.75,14794.63
Coconut ,2012,Whole Year ,Assam,20233,136640000,2167.5,3051136.4,6272.23,6245.638519
Coconut ,2012,Whole Year ,Karnataka,441048,4342441000,956.2,66510038.4,136724.88,9923.938333
Coconut ,2012,Whole Year ,Kerala,798162,5799000000,2187.6,120362829.6,247430.22,6706.261429
Coconut ,2013,Whole Year ,Andhra Pradesh,99066,1610007000,1062.3,14314046.34,26747.82,13712.57308
Coconut ,2013,Whole Year ,Assam,21141,146808000,1797.7,3054663.09,5708.07,6475.464074
Coconut ,2013,Whole Year ,Goa,25750,128100000,3642.6,3720617.5,6952.5,4972.855
Coconut ,2013,Whole Year ,Karnataka,430774,3417792000,1235.6,62242535.26,116308.98,8039.727
Coconut ,2013,Whole Year ,Kerala,808647,5921000000,3255.4,116841405,218334.69,6785.354286
Coconut ,2013,Whole Year ,Tamil Nadu,428538,4668000000,740.9,61919455.62,115705.26,9606.394516
Coconut ,2014,Whole Year ,Andhra Pradesh,99097,1447900000,687.6,14959683.12,32702.01,12941.33667
Coconut ,2014,Whole Year ,Assam,20340,139518000,1899,3070526.4,6712.2,6784.791481
Coconut ,2014,Whole Year ,Goa,25786,127800000,3491.2,3892654.56,8509.38,4955.305
Coconut ,2014,Whole Year ,Karnataka,440514,3931007000,1238.5,66499993.44,145369.62,9449.426667
Coconut ,2014,Whole Year ,Kerala,793856,5947000000,3046.4,119840501.8,261972.48,6883.315
Coconut ,2014,Whole Year ,Tamil Nadu,427841,4986500000,911.3,64586877.36,141187.53,10713.87226
Coconut ,2015,Whole Year ,Andhra Pradesh,103948,1427745000,940.7,16414428.68,34302.84,12616.92333
Coconut ,2015,Whole Year ,Puducherry,1941,28632000,1980.6,306503.31,640.53,12467.6075
Coconut ,2015,Whole Year ,Assam,20602,154656000,2155.3,3253261.82,6798.66,7708.538889
Coconut ,2015,Whole Year ,Goa,25818,129400000,2587.1,4076920.38,8519.94,5011.155
Coconut ,2015,Whole Year ,Karnataka,441100,3688825000,1024.9,69654101,145563,8706.411724
Coconut ,2015,Whole Year ,Kerala,790223,5873000000,2602.9,124784113.9,260773.59,6721.946429
Coconut ,2015,Whole Year ,Tamil Nadu,434875,5962500000,1201.9,68671111.25,143508.75,11907.64581
Coconut ,2016,Whole Year ,Andhra Pradesh,102548,1415300000,890,15715481,35891.8,13934.1225
Coconut ,2016,Whole Year ,Puducherry,1930,21737000,1391.3,295772.5,675.5,10804.615
Coconut ,2016,Whole Year ,Assam,20041,161658000,2296.8,3071283.25,7014.35,8735.670741
Coconut ,2016,Whole Year ,Goa,25913,132160000,3266.9,3971167.25,9069.55,5087.315
Coconut ,2016,Whole Year ,Karnataka,437099,3417203000,1147.2,66985421.75,152984.65,7996.762143
Coconut ,2016,Whole Year ,Kerala,781496,5384000000,2924.3,119764262,273523.6,6418.719286
Coconut ,2016,Whole Year ,Tamil Nadu,435621,4706400000,912.4,66758918.25,152467.35,10719.08742
Coconut ,2017,Whole Year ,Andhra Pradesh,103968,1397800000,868.2,16368721.92,39507.84,12746.54
Coconut ,2017,Whole Year ,Puducherry,1910,20895000,1582.4,300710.4,725.8,11820.71
Coconut ,2017,Whole Year ,Assam,19917,178353000,2098.563636,3135732.48,7568.46,9156.942222
Coconut ,2017,Whole Year ,Goa,26169,131600000,2772.5,4120047.36,9944.22,5027.095
Coconut ,2017,Whole Year ,Karnataka,446607,3531305000,1111.7,70313806.08,169710.66,8182.769667
Coconut ,2017,Whole Year ,Kerala,760443,5230000000,2664.8,119724145.9,288968.34,6400.547143
Coconut ,2017,Whole Year ,Tamil Nadu,436024,4176500000,970.9,68647618.56,165689.12,9387.334516
Coconut ,2018,Whole Year ,Andhra Pradesh,104530,1571100000,1220.5,16954766,36585.5,15636.63231
Coconut ,2018,Whole Year ,Puducherry,1877,17923000,1693.9,304449.4,656.95,8363.155
Coconut ,2018,Whole Year ,Assam,20752,160226000,2372.9,3365974.4,7263.2,8664.686667
Coconut ,2018,Whole Year ,Goa,26381,132750000,4406,4278998.2,9233.35,5013.69
Coconut ,2018,Whole Year ,Karnataka,610234,4321762000,1419.1,98979954.8,213581.9,7502.488
Coconut ,2018,Whole Year ,Kerala,760946.81,5299000000,2989.7,123425572.6,266331.3835,6426.82
Coconut ,2018,Whole Year ,Tamil Nadu,439745,5214000000,986.2,71326639,153910.75,11263.83
Coconut ,2019,Whole Year ,Andhra Pradesh,104027,1912224000,899.2,17867677.52,38489.99,16935.05846
Coconut ,2019,Whole Year ,Puducherry,1857,18661000,1317,318958.32,687.09,9474.625
Coconut ,2019,Whole Year ,Assam,20800,148629000,2084.7,3572608,7696,7582.287813
Coconut ,2019,Whole Year ,Goa,26542,167000000,4489.5,4558853.92,9820.54,6359.69
Coconut ,2019,Whole Year ,Karnataka,610324,5030774000,1422.3,104829250.2,225819.88,8344.984
Coconut ,2019,Whole Year ,Kerala,760776,4814000000,3119.2,130670885.8,281487.12,5882.037143
Coconut ,2019,Whole Year ,Tamil Nadu,438935,4946800000,910.1,75391475.6,162405.95,8795.260556
Coconut ,1997,Kharif     ,Mizoram,15,40,2644.2,1427.55,4.65,2.595
Coconut ,1999,Whole Year ,Karnataka,321158,1671774000,1203.8,34084498.54,86712.66,4680.495926
Coconut ,2002,Whole Year ,Karnataka,375425,1525287000,860.8,35541484.75,93856.25,4165.087778
Coconut ,2004,Whole Year ,Andhra Pradesh,103869,1199311362,781.8,11253167.46,21812.49,10469.71389
Coconut ,2004,Whole Year ,West Bengal,24294,310874400,1612.9,2632011.96,5101.74,12630.52667
Coconut ,2008,Kharif     ,Chhattisgarh,77,0,1117.9,11014.08,6.93,0
Coconut ,2009,Whole Year ,West Bengal,28846,362736500,1317.2,4494783.72,4903.82,12313.48667
Coconut ,2010,Whole Year ,West Bengal,28933,364187600,1096,4806060.63,6943.92,12327.335
Coconut ,2011,Whole Year ,Chhattisgarh,73,0,1302.7,12228.96,24.09,0
Coconut ,2011,Whole Year ,West Bengal,29133,367500000,1686.5,4880360.16,9613.89,12317.74
Coconut ,2012,Whole Year ,Chhattisgarh,100,0,1366.8,15080,31,0
Coconut ,2012,Whole Year ,West Bengal,29200,369381000,1566,4403360,9052,12497.47056
Coconut ,2013,Whole Year ,Chhattisgarh,25,0,1418.3,3612.25,6.75,0
Coconut ,2013,Whole Year ,Telangana,428,6956712,1348.7,61841.72,115.56,16254
Coconut ,2013,Whole Year ,West Bengal,29300,370900000,1939.9,4233557,7911,12507.61667
Coconut ,2014,Whole Year ,Chhattisgarh,59,0,1274.7,8906.64,19.47,0
Coconut ,2014,Whole Year ,Telangana,439,9265095,746.4,66271.44,144.87,21105
Coconut ,2014,Whole Year ,West Bengal,29680,372300000,1483.5,4480492.8,9794.4,12561.52684
Coconut ,2015,Whole Year ,Chhattisgarh,58,0,1136,9158.78,19.14,0
Coconut ,2015,Whole Year ,West Bengal,29513,373647500,1717,4660397.83,9739.29,12593.58421
Coconut ,2016,Whole Year ,West Bengal,29625,375400000,1795.8,4540031.25,10368.75,12686.74
Coconut ,2017,Whole Year ,West Bengal,30250,378500000,1830,4762560,11495,12091.08136
Coconut ,2018,Whole Year ,West Bengal,30815,385025000,2012.6,4998193,10785.25,12018.40727
Coconut ,2019,Whole Year ,Chhattisgarh,55,0,1420.3,9446.8,20.35,0
Coconut ,2019,Whole Year ,West Bengal,31300,390028000,1733.4,5376088,11581,11918.29136
Coconut ,2002,Whole Year ,Puducherry,2279,23956000,1434.5875,215752.93,569.75,10750
Coconut ,2012,Whole Year ,Puducherry,1564,20297000,1098.3,235851.2,484.84,14410.51667
Coconut ,2013,Whole Year ,Puducherry,1536,16608000,1083.2,221936.64,414.72,9619.11
Coconut ,2014,Whole Year ,Puducherry,1526,25201000,1330,230364.96,503.58,13532.98667
Coconut ,2004,Whole Year ,Puducherry,2137,28003000,1434.5875,231522.58,448.77,11687.445
Coconut ,2005,Whole Year ,Puducherry,2194,29414000,1434.5875,263104.48,460.74,11250.4125
Coconut ,2004,Whole Year ,Goa,25160,123520000,2518,2725834.4,5283.6,4909.375
Coconut ,2005,Whole Year ,Goa,25312,125340000,3392.8,3035415.04,5315.52,4951.73
Coconut ,2006,Whole Year ,Goa,25468,126680000,2928.8,3252518.28,5602.96,4974.045
Coconut ,2007,Whole Year ,Goa,25545,127570000,3674.7,3407703,4087.2,4993.77
Jute,1997,Kharif     ,Assam,94520,904095,2051.4,8995468.4,29301.2,9.919565217
Jute,1997,Kharif     ,Meghalaya,4243,34683,3818.2,403806.31,1315.33,8.436666667
Jute,1997,Kharif     ,West Bengal,641574,7549700,1852.9,61058597.58,198887.94,13.44588235
Jute,1998,Kharif     ,Assam,78702,687173,2354.4,7775757.6,22823.58,9.040869565
Jute,1998,Kharif     ,Meghalaya,4241,27097,6552.7,419010.8,1229.89,7.553333333
Jute,1998,Kharif     ,West Bengal,612066,7373630,2152.5,60472120.8,177499.14,13.24705882
Jute,1999,Kharif     ,Assam,73545,657537,2201.8,7805330.85,19857.15,9.13173913
Jute,1999,Kharif     ,Meghalaya,4235,31781,6200.3,449460.55,1143.45,6.76
Jute,1999,Kharif     ,West Bengal,613923,7593680,2318.1,65155647.99,165759.21,13.94058824
Jute,2000,Kharif     ,Assam,69513,668439,1965.5,6824091.21,18073.38,9.794782609
Jute,2000,Kharif     ,Meghalaya,4220,35816,6258.8,414277.4,1097.2,7.133333333
Jute,2000,Kharif     ,West Bengal,612994,7428400,1907.7,60177620.98,159378.44,13.52411765
Jute,2001,Kharif     ,Assam,68178,674603,1824.7,6963019.14,17726.28,9.675652174
Jute,2001,Kharif     ,Meghalaya,4061,25057,4241,414749.93,1055.86,6.236666667
Jute,2001,Kharif     ,West Bengal,651814,8836168,1556.6,66569763.82,169471.64,15.42705882
Jute,2002,Kharif     ,Assam,67915,690619,1973.6,6429513.05,16978.75,9.963478261
Jute,2002,Kharif     ,West Bengal,636066,8505522,1629.1,60216368.22,159016.5,14.35235294
Jute,2003,Kharif     ,Assam,64027,665268,2213.7,6337392.46,15366.48,10.2626087
Jute,2003,Kharif     ,Meghalaya,4043,35699,3321.3,400176.14,970.32,7.026666667
Jute,2003,Kharif     ,West Bengal,620421,8366723,1526.7,61409270.58,148901.04,14.47764706
Jute,2004,Kharif     ,Meghalaya,4019,20153,4767.9,435418.46,843.99,4.8
Jute,2005,Kharif     ,Assam,56757,578858,2184.6,6806299.44,11918.97,10.28740741
Jute,2005,Kharif     ,Meghalaya,4017,35499,3374.4,481718.64,843.57,7.11
Jute,2005,Kharif     ,West Bengal,558938,7989246,1650.1,67027844.96,117376.98,14.95882353
Jute,2006,Rabi       ,Meghalaya,3967,35304,2454.7,506625.57,872.74,7.056666667
Jute,2006,Kharif     ,Assam,57663,558564,1774.9,7364141.73,12685.86,9.352962963
Jute,2006,Kharif     ,West Bengal,594874,8411537,1631.4,75971358.54,130872.28,14.85647059
Jute,2007,Kharif     ,Assam,59842,656821,2154.1,7982922.8,9574.72,10.37444444
Jute,2007,Kharif     ,West Bengal,609817,8216039,2007.5,81349587.8,97570.72,14.07352941
Jute,2008,Kharif     ,Assam,60111,647455,2109.9,8598277.44,5409.99,10.38925926
Jute,2008,Kharif     ,Meghalaya,3951,34588,3114.3,565151.04,355.59,6.31
Jute,2008,Kharif     ,West Bengal,584238,7872588,1560.1,83569403.52,52581.42,14.03470588
Jute,2009,Kharif     ,Assam,65270,713294,1727.1,10170371.4,11095.9,10.61148148
Jute,2009,Kharif     ,Meghalaya,3928,34792,2995.9,612060.96,667.76,6.803333333
Jute,2010,Kharif     ,Assam,62267,625575,2578.5,10343171.37,14944.08,10.21074074
Jute,2010,Kharif     ,Meghalaya,3881,34354,3119.7,644672.91,931.44,6.72
Jute,2011,Kharif     ,Assam,65560,608023,1743.4,10982611.2,21634.8,9.125555556
Jute,2011,Kharif     ,Meghalaya,3889,34563,4083.104545,651485.28,1283.37,6.87
Jute,2011,Kharif     ,Tamil Nadu,3,0,926.5,502.56,0.99,0
Jute,2012,Kharif     ,Assam,65092,557990,2167.5,9815873.6,20178.52,8.367777778
Jute,2012,Kharif     ,Meghalaya,6380,63800,2945.3,962104,1977.8,8.833333333
Jute,2013,Kharif     ,Assam,69822,717261,1797.7,10088580.78,18851.94,9.991111111
Jute,2013,Kharif     ,Meghalaya,6500,65542,2448.4,939185,1755,9.706
Jute,2014,Kharif     ,Assam,70403,767548,1899,10628036.88,23232.99,10.46592593
Jute,2014,Kharif     ,Meghalaya,6590,66256,3484.4,994826.4,2174.7,9.78
Jute,2015,Kharif     ,Assam,72128,865805,2155.3,11389732.48,23802.24,11.72703704
Jute,2015,Kharif     ,Meghalaya,6659,68281,3870.8,1051522.69,2197.47,9.91
Jute,2016,Kharif     ,Assam,75140,802705,2296.8,11515205,26299,10.32555556
Jute,2016,Kharif     ,Meghalaya,6665,68365,3837.1,1021411.25,2332.75,9.924
Jute,2017,Kharif     ,Assam,69926,841150,2098.563636,11009149.44,26571.88,11.3137037
Jute,2017,Kharif     ,Meghalaya,6673,68465,4472.3,1050597.12,2535.74,9.934
Jute,2018,Kharif     ,Assam,65789,761571,2372.9,10670975.8,23026.15,11.11888889
Jute,2018,Kharif     ,Meghalaya,6678,68539,5649.1,1083171.6,2337.3,9.938
Jute,2019,Kharif     ,Assam,64247,791512,2084.7,11035064.72,23771.39,11.66851852
Jute,2019,Kharif     ,Meghalaya,6680,68562,3844.4,1147356.8,2471.6,9.946
Jute,1997,Autumn     ,Odisha,92010,123210,1496.6,8756591.7,28523.1,1.215
Jute,1997,Kharif     ,Bihar,147527,1327863,1303.7,14040144.59,45733.37,8.642631579
Jute,1998,Kharif     ,Bihar,146328,695831,1332.5,14457206.4,42435.12,5.061176471
Jute,1998,Kharif     ,Tripura,1260,10000,2472.9,124488,365.4,7.8975
Jute,1998,Kharif     ,Uttar Pradesh,66,51,743.4,6520.8,19.14,0.83
Jute,1999,Kharif     ,Bihar,149123,1098574,1402.7,15826423.99,40263.21,7.803888889
Jute,1999,Kharif     ,Nagaland,260,360,1782.2,27593.8,70.2,1.39
Jute,1999,Kharif     ,Odisha,13890,91740,1484.3,1474145.7,3750.3,5.435
Jute,1999,Kharif     ,Uttar Pradesh,38,29,883.4,4032.94,10.26,0.7
Jute,2000,Kharif     ,Bihar,135296,1083701,1207,13282008.32,35176.96,8.147692308
Jute,2000,Kharif     ,Nagaland,350,480,1631.8,34359.5,91,1.343333333
Jute,2000,Kharif     ,Odisha,13850,106680,1066,1359654.5,3601,5.8825
Jute,2000,Kharif     ,Uttar Pradesh,30,25,874.4,2945.1,7.8,0.875
Jute,2001,Kharif     ,Bihar,142635,953203,1247,14567312.55,37085.1,6.347777778
Jute,2001,Kharif     ,Nagaland,300,300,1532,30639,78,0.986666667
Jute,2001,Kharif     ,Odisha,4612,37776,1672.5,471023.56,1199.12,8.092222222
Jute,2002,Kharif     ,Bihar,147796,973546,1105.8,13991847.32,36949,6.593076923
Jute,2002,Kharif     ,Meghalaya,4074,35826,4355.3,385685.58,1018.5,7.073333333
Jute,2002,Kharif     ,Nagaland,1500,5500,1536.6,142005,375,3.8625
Jute,2002,Kharif     ,Odisha,5610,51209,1102.8,531098.7,1402.5,8.91875
Jute,2003,Kharif     ,Bihar,154588,1147358,1353.9,15301120.24,37101.12,8.015333333
Jute,2003,Kharif     ,Nagaland,2000,11000,1709.8,197960,480,6.7575
Jute,2003,Kharif     ,Odisha,2590,18148,1648.2,256358.2,621.6,7.076666667
Jute,2004,Kharif     ,Assam,57981,410409,2536.9,6281661.54,12176.01,7.193043478
Jute,2004,Kharif     ,Bihar,134450,1056205,1147.8,14566313,28234.5,7.890714286
Jute,2004,Kharif     ,Nagaland,2000,12100,1711.5,216680,420,8.34
Jute,2004,Kharif     ,Tripura,978,7748,2706.3,105956.52,205.38,7.88
Jute,2004,Kharif     ,West Bengal,569157,7853203,1612.9,61662469.38,119522.97,14.43941176
Jute,2005,Kharif     ,Bihar,131049,1329252,907.8,15715396.08,27520.29,11.93454545
Jute,2005,Kharif     ,Nagaland,2100,10500,1568.6,251832,441,6.96
Jute,2005,Kharif     ,Tripura,685,5410,1765.9,82145.2,143.85,7.8325
Jute,2006,Kharif     ,Bihar,132914,1356624,1052.8,16974446.94,29241.08,10.92642857
Jute,2006,Rabi       ,Chhattisgarh,344,0,1317.2,43932.24,75.68,0
Jute,2006,Kharif     ,Madhya Pradesh,4608,8650,1072.3,588487.68,1013.76,1.976904762
Jute,2006,Kharif     ,Nagaland,2500,10650,1362.5,319275,550,5.2075
Jute,2006,Kharif     ,Tripura,466,3966,1764.3,59512.86,102.52,8.475
Jute,2007,Kharif     ,Bihar,131627,1242849,1600.2,17559041.8,21060.32,9.998571429
Jute,2007,Kharif     ,Meghalaya,3982,34877,4702,531198.8,637.12,6.446666667
Jute,2007,Kharif     ,Nagaland,2450,2940,1769,326830,392,1.165
Jute,2007,Kharif     ,Tripura,458,3735,2831.8,61097.2,73.28,8.145
Jute,2008,Kharif     ,Bihar,131949,1054798,1197.7,18873984.96,11875.41,8.455
Jute,2008,Kharif     ,Nagaland,2500,4520,1540.9,357600,225,1.916
Jute,2008,Kharif     ,Tripura,450,3665,1827.8,64368,40.5,8.0625
Jute,2009,Kharif     ,Bihar,125111,1147280,889.3,19494796.02,21268.87,9.361428571
Jute,2009,Kharif     ,Chhattisgarh,228,0,956.9,35526.96,38.76,0
Jute,2009,Kharif     ,Nagaland,1250,1960,1225.9,194775,212.5,1.554
Jute,2009,Kharif     ,Tripura,468,3778,2004.2,72923.76,79.56,8.075
Jute,2009,Kharif     ,West Bengal,614365,9324967,1317.2,95730354.3,104442.05,14.996875
Jute,2010,Kharif     ,Bihar,127686,1164594,629.2,21209921.46,30644.64,9.54
Jute,2010,Kharif     ,Chhattisgarh,542,0,1283.1,90031.62,130.08,0
Jute,2010,Kharif     ,Nagaland,3000,5400,1771.8,498330,720,1.8
Jute,2010,Kharif     ,Tripura,498,4243,2348.3,82722.78,119.52,8.545
Jute,2010,Kharif     ,West Bengal,568463,8137465,1096,94427388.93,136431.12,15.62588235
Jute,2011,Kharif     ,Bihar,129070,1490696,1097.1,21621806.4,42593.1,12.275
Jute,2011,Kharif     ,Chhattisgarh,249,0,1302.7,41712.48,82.17,0
Jute,2011,Kharif     ,Haryana,652,0,471.5409091,109223.04,215.16,0
Jute,2011,Kharif     ,Nagaland,3040,5480,1544.354545,509260.8,1003.2,1.802
Jute,2011,Kharif     ,Tripura,639,5483,2295.609091,107045.28,210.87,8.57
Jute,2011,Kharif     ,West Bengal,599027,8558607,1686.5,100349003,197678.91,15.07470588
Jute,2012,Kharif     ,Bihar,123047,1490518,924.1,18555487.6,38144.57,13.43888889
Jute,2012,Kharif     ,Chhattisgarh,189,0,1366.8,28501.2,58.59,0
Jute,2012,Kharif     ,Nagaland,3010,5730,1296.6,453908,933.1,1.902
Jute,2012,Kharif     ,Tripura,640,5261,1882.2,96512,198.4,8.14625
Jute,2012,Kharif     ,West Bengal,576709,8228161,1566,86967717.2,178779.79,15.568125
Jute,2013,Kharif     ,Bihar,104883,1498039,1069.9,15154544.67,28318.41,14.13615385
Jute,2013,Kharif     ,Chhattisgarh,221,0,1418.3,31932.29,59.67,0
Jute,2013,Kharif     ,Madhya Pradesh,1054,0,1451.4,152292.46,284.58,0
Jute,2013,Kharif     ,Nagaland,3030,5770,1350.9,437804.7,818.1,1.902
Jute,2013,Kharif     ,Tripura,643,5370,2043.5,92907.07,173.61,8.3425
Jute,2013,Kharif     ,West Bengal,566404,8771764,1939.9,81839713.96,152929.08,16.96777778
Jute,2014,Kharif     ,Bihar,94801,1418710,1061,14311158.96,31284.33,14.64727273
Jute,2014,Kharif     ,Chhattisgarh,139,0,1274.7,20983.44,45.87,0
Jute,2014,Kharif     ,Nagaland,3040,5790,1333.3,458918.4,1003.2,1.902
Jute,2014,Kharif     ,Tripura,650,5564,2015.7,98124,214.5,8.45625
Jute,2014,Kharif     ,West Bengal,567215,8808271,1483.5,85626776.4,187180.95,16.97882353
Jute,2015,Kharif     ,Bihar,93909,1308635,874,14829170.19,30989.97,15.8025
Jute,2015,Kharif     ,Chhattisgarh,134,0,1136,21159.94,44.22,0
Jute,2015,Kharif     ,Madhya Pradesh,6000,6000,1000.7,947460,1980,1
